Transaction ID,Customer ID,Transaction Amount,Transaction Date,Payment Method,Product Category,Quantity,Customer Age,Customer Location,Device Used,IP Address,Shipping Address,Billing Address,Is Fraudulent,Account Age Days,Transaction Hour
28acaa9f-e472-4801-80ac-1cf70838df13,7a4d9af5-45fc-4890-b8c2-a9bec187a16f,608.18,2024-03-31 06:41:42,bank transfer,home & garden,4,31,South Jasminebury,tablet,93.173.40.50,"158 Williams Ridges Suite 068
New Amanda, VI 29826","158 Williams Ridges Suite 068
New Amanda, VI 29826",0,256,6
d810f910-e2bb-4b77-b998-393d712187c6,ddd4bb3a-c827-411d-af29-a41f93bee345,253.97,2024-03-06 11:23:34,PayPal,home & garden,1,20,Richardport,mobile,197.253.157.193,"48286 Pedro Divide Suite 931
Port Patricia, TN 37245","48286 Pedro Divide Suite 931
Port Patricia, TN 37245",0,298,11
e3748bc2-e78d-454d-aa65-079fb827d79e,665877d1-128e-404e-9971-b0c36f69b4c0,12.82,2024-01-25 06:15:01,bank transfer,clothing,4,19,North Joshua,mobile,20.133.212.221,"970 Shelly Circle
Brandonchester, LA 11303","970 Shelly Circle
Brandonchester, LA 11303",0,80,6
1e550a8b-f11a-46a0-8a0d-d4a05350fd1e,c3f8ba78-c445-40a4-8508-0fe2e6849ef9,115.9,2024-02-01 18:11:38,bank transfer,home & garden,4,37,North Dorisfort,desktop,195.138.188.107,"43343 Timothy Mountains Apt. 073
Michellehaven, WA 91593","43343 Timothy Mountains Apt. 073
Michellehaven, WA 91593",0,220,18
14de08ce-f492-46e6-9964-d84bbc2d53ae,0d4fbbee-231e-484e-9205-9f0b11289ed3,737.55,2024-03-23 23:32:01,PayPal,home & garden,3,33,New Carlaberg,mobile,33.231.253.37,"922 Butler Fall
Batesborough, MN 48778","922 Butler Fall
Batesborough, MN 48778",1,79,23
c3f4c87f-70ff-41b9-9ac1-160accfb05a2,f0a3c12d-38bd-4be3-83a1-538e6136554c,26.96,2024-01-10 06:55:45,bank transfer,toys & games,4,20,Nunezberg,desktop,218.49.189.117,"99362 Aguilar Squares
New Aliciamouth, DC 54667","98979 Walker Vista Suite 392
Lake Johnton, OR 47798",0,221,6
33169ae7-bd0d-421e-bd17-ca0c6292b167,4e070d49-29b5-4118-9a27-1020bd527a71,99.45,2024-03-25 03:49:37,bank transfer,toys & games,4,20,West Michelleview,mobile,112.14.106.189,"780 Christine Walk Suite 764
Madisonberg, PR 42189","780 Christine Walk Suite 764
Madisonberg, PR 42189",0,214,3
7620e7e8-b3cb-43ee-b1ae-55fe2f23ef5c,9b6c580c-3ff2-4570-adc0-4f80db417a0f,526.41,2024-01-16 23:42:07,bank transfer,clothing,2,29,North Juan,mobile,170.151.83.126,"44085 Amber Fords
South Derekland, PA 51569","44085 Amber Fords
South Derekland, PA 51569",0,80,23
d968f8a0-8b0d-476a-b791-6010f2dcbc82,42c62f74-9215-4fdc-91b0-7411088d2199,39.01,2024-01-17 04:25:14,PayPal,home & garden,5,25,South Teresaport,desktop,122.62.66.105,"232 Christopher Brooks
Kimberlytown, CA 93203","232 Christopher Brooks
Kimberlytown, CA 93203",0,9,4
50f28781-cee6-4407-a479-1740a40949fa,6c697db6-b00c-4e77-90ac-900414f29490,106.2,2024-01-08 22:44:54,bank transfer,health & beauty,1,35,Garyview,tablet,17.254.86.101,"5112 Devon Roads
Tanyaport, FM 22057","6784 Sylvia Streets Apt. 075
South Michaelchester, RI 93781",0,269,22
470172c6-89f0-4536-b919-6f42ecfb10e7,359b9ebb-15a6-4c1e-9dc7-dad6c0866f70,315.56,2024-01-21 02:01:09,bank transfer,health & beauty,3,35,Lake Victorialand,tablet,11.174.21.168,"8418 Robert Fords
Jamiestad, OR 17528","8418 Robert Fords
Jamiestad, OR 17528",0,260,2
6ed45725-3dd0-4cff-981c-eae4c6dd68a6,08d955ea-918c-4ccd-a177-cd23f9aac61b,310.84,2024-03-03 22:37:34,debit card,clothing,1,29,Deniseview,desktop,167.200.134.96,"8286 Johnson Way
Garytown, ID 01677","8286 Johnson Way
Garytown, ID 01677",0,33,22
c7599c07-678a-487c-93ab-6657100a45f3,9ab3fe7d-3ea0-4756-9546-f48877b54177,54.67,2024-02-05 20:36:37,bank transfer,clothing,4,32,Veronicahaven,tablet,34.142.149.149,"652 John Mission
Port Miguel, GA 42595","652 John Mission
Port Miguel, GA 42595",0,334,20
0ee0657e-8f66-4032-97e1-244d898a7562,abd1952a-4a75-4e71-95e8-27ec6028fc77,136.89,2024-03-12 14:57:29,bank transfer,toys & games,3,20,South Melissa,tablet,208.85.115.178,"5106 Allen Walks Suite 728
East Jonathan, PW 84422","5106 Allen Walks Suite 728
East Jonathan, PW 84422",0,73,14
3e12fe37-4792-4476-9158-c5f9e03fa79c,0f019d79-55eb-4c41-8b7b-e3afc7faef05,17.63,2024-04-01 16:51:31,bank transfer,home & garden,3,33,Port Patrick,desktop,19.90.95.81,"244 Thompson Stravenue Apt. 300
New Ashley, DE 58942","244 Thompson Stravenue Apt. 300
New Ashley, DE 58942",0,303,16
dfcd1eb1-2136-45ba-a31c-9fb143cf94d6,788da8ec-98b6-44c3-bceb-665817a96d20,60.37,2024-03-10 03:34:15,bank transfer,clothing,4,39,Denisebury,mobile,220.3.166.224,"USS Blair
FPO AE 48973","USS Blair
FPO AE 48973",0,176,3
04825d49-29ca-433b-8eaa-37941ccd56d5,62db175b-9cfa-488b-ae9d-5f30be08ee0c,199.97,2024-02-17 11:12:59,PayPal,electronics,4,50,Lake Mariafurt,mobile,23.226.222.249,"49328 Joel Keys Apt. 478
Port Mark, VA 70856","49328 Joel Keys Apt. 478
Port Mark, VA 70856",0,11,11
775d38be-918d-48ce-9dda-55cf6c4b1b04,6b2ffa20-7ed9-42d2-999a-aa6f3d53b13a,361.44,2024-03-26 03:53:18,debit card,toys & games,4,33,Marcside,desktop,92.104.203.163,"Unit 5334 Box 7996
DPO AP 01199","Unit 5334 Box 7996
DPO AP 01199",0,332,3
9b79135f-1b3f-4a48-81ff-7d6e7528ee75,d88ef259-830f-4a58-b694-82fc3971e29c,36.3,2024-04-03 00:23:17,PayPal,clothing,1,25,Dawnmouth,tablet,65.56.0.196,"6932 Andrea Stravenue Suite 288
Johnstonchester, MP 54976","6932 Andrea Stravenue Suite 288
Johnstonchester, MP 54976",0,187,0
196dff8e-4e2e-44f0-affb-1d069ee903d3,e2a8b74b-bfae-4909-a262-966838de195d,130.98,2024-01-08 02:02:23,debit card,health & beauty,1,35,North Audreyville,desktop,109.154.146.2,"24006 Howard Spurs Suite 688
Stephenland, VI 79297","24006 Howard Spurs Suite 688
Stephenland, VI 79297",0,189,2
a9768d83-9301-48b7-be53-34159e66feac,d7a59ac8-aadf-47e5-9e30-fcec9b9fe39d,165.74,2024-02-20 17:03:45,debit card,electronics,5,33,Stoneland,tablet,51.130.43.177,"0389 David Plaza
Hunterland, WA 90990","0389 David Plaza
Hunterland, WA 90990",0,102,17
70542c2d-6956-4c82-bc80-ca07142cf681,8e7d687f-b556-47c3-ba59-e7616f47294b,310.12,2024-01-15 23:14:19,PayPal,home & garden,4,30,Nguyenside,mobile,87.174.81.57,"USNV Price
FPO AA 52074","USNV Price
FPO AA 52074",0,36,23
8bf4258a-57f6-4840-960d-1b91218e0ead,f16e97a3-3afa-4bba-a5cb-124e68e3eee1,71.62,2024-02-16 11:33:33,bank transfer,clothing,2,41,Michaelfort,tablet,146.45.181.84,"7343 Javier Villages
West Dennis, AR 14099","7343 Javier Villages
West Dennis, AR 14099",0,96,11
2099a8b0-f3cc-47c8-af70-db0978208a32,4f455624-89f3-4d31-bb7b-f2bdac68f719,177.48,2024-03-13 18:48:43,PayPal,electronics,5,44,New Sharimouth,desktop,188.109.115.61,"4639 Brandon Path Suite 302
South Travis, NJ 05498","326 Fitzpatrick Causeway
West Anthony, NC 52079",0,58,18
6c6f0139-9f52-4511-9d2d-5a179ece27cd,602cee63-1700-45d2-879f-8e3218fe2c82,1181.83,2024-03-17 02:10:12,PayPal,health & beauty,1,33,Leslieburgh,tablet,5.97.118.250,"99687 Harvey Parkway Apt. 090
Port Judith, IL 16769","99687 Harvey Parkway Apt. 090
Port Judith, IL 16769",0,343,2
60d031d9-704a-4c04-b706-fc8d855aaf7d,24c829aa-e652-4697-8eb3-370e7ab8c1e7,415.47,2024-03-04 00:01:36,PayPal,electronics,1,38,Oconnorfort,desktop,42.204.17.11,"2087 Angela Junction Apt. 657
Michaelmouth, SC 39955","USCGC Burgess
FPO AE 18897",0,61,0
49ad6ed0-18e5-49af-a9cb-68a3642e3a09,1eb03863-5f7d-4e4a-a8bd-f1d7f4e6d8dd,469.72,2024-03-19 18:14:14,credit card,home & garden,4,35,Hansonshire,tablet,111.66.120.172,"040 Dickerson Key Suite 971
South Haley, NM 79135","040 Dickerson Key Suite 971
South Haley, NM 79135",0,332,18
06ef710e-c279-4c74-bfe1-1edba37a1598,df82a9be-8afd-4744-a524-32204765b125,125.36,2024-01-13 05:05:48,PayPal,home & garden,3,22,Port Cynthiachester,desktop,7.207.80.92,"2463 Obrien Lodge
Lake Alexisland, NJ 46156","2463 Obrien Lodge
Lake Alexisland, NJ 46156",0,255,5
9ba55b10-af12-432b-9879-e02fbebee68f,fa367d04-8347-4417-9e94-f92b4db90338,313.57,2024-02-02 08:57:31,bank transfer,health & beauty,4,39,Port Elizabethhaven,desktop,168.221.119.177,"9024 Bryan Fall Apt. 871
East Samuelborough, NH 05357","9024 Bryan Fall Apt. 871
East Samuelborough, NH 05357",0,29,8
3c5cd440-770a-4967-a931-e5e1895c2914,91bfd02e-414d-43b2-ab84-f97f5aebcfaf,219.6,2024-01-13 08:53:35,bank transfer,health & beauty,4,33,New Gregory,tablet,16.100.182.90,"2590 Allen Village Suite 839
North Johnmouth, FM 55543","2590 Allen Village Suite 839
North Johnmouth, FM 55543",0,278,8
f5c66f0b-94dc-4f7f-814a-e2fd01b724c5,2b8e86a5-90f9-46ce-842d-7e459dd4c0eb,348.78,2024-03-30 06:47:36,bank transfer,toys & games,3,27,Amandaburgh,desktop,9.76.5.72,"44737 Garza Mills
Weberport, LA 97970","44737 Garza Mills
Weberport, LA 97970",0,265,6
343f8a62-bd83-4103-8a6a-ad01b66bf2f6,cbc3eb11-3e34-4948-8fc3-8166224df32d,22.82,2024-02-03 17:32:44,PayPal,toys & games,4,47,New Michealburgh,mobile,49.157.213.67,"659 Alexander Garden
Teresaburgh, MP 74455","76287 Carroll Causeway Apt. 954
Port Douglasport, FM 42502",0,360,17
d80eefc0-d46b-4b03-b0b2-fa4853075042,3ce80d76-599c-4169-8934-6816ab81fa22,17.77,2024-03-27 14:16:47,credit card,health & beauty,1,22,North Robert,mobile,91.51.239.115,"7603 Dawn Extension Suite 207
Davidview, WA 93669","7603 Dawn Extension Suite 207
Davidview, WA 93669",0,364,14
54db5b65-825a-48d6-a99d-32d2c3bc5250,3f93ff3d-6515-461c-b35c-5d142b3e5015,104.98,2024-01-06 06:06:22,bank transfer,toys & games,5,27,South Nicolefort,desktop,204.103.50.121,"1120 Phillip Valleys Apt. 214
North Matthew, ND 15342","1120 Phillip Valleys Apt. 214
North Matthew, ND 15342",0,307,6
22422f88-708e-48f7-a330-7eae6b56e5da,5b96723e-e14d-40b5-b6d1-d9384e9c9c5a,119.07,2024-01-07 21:54:40,credit card,toys & games,5,37,South Christopher,tablet,221.191.64.144,"763 Devin Port Suite 643
Port Jefferychester, HI 18921","763 Devin Port Suite 643
Port Jefferychester, HI 18921",0,329,21
a7196d0b-687f-4cd3-b69d-e6971b84b7e8,1e934f90-561a-43c4-a048-4a013661a7bb,723.85,2024-02-24 03:59:39,credit card,toys & games,1,28,Johnsonville,desktop,66.156.187.144,"8582 Jennifer Pines Suite 235
New Christine, CO 54647","8582 Jennifer Pines Suite 235
New Christine, CO 54647",0,233,3
d4796cf4-1ddf-4092-b54d-d2ca1018afdc,049a23be-2853-431e-856d-16ce906c8e41,125.42,2024-02-29 14:25:27,PayPal,clothing,5,27,Port Darlenehaven,mobile,152.129.27.63,"82779 Vanessa Locks Suite 986
Gregoryburgh, VA 94283","82779 Vanessa Locks Suite 986
Gregoryburgh, VA 94283",0,302,14
a6fca52d-f48a-4f4a-a872-8bd9ce35f324,f418b688-493a-4cdd-a1af-fe639466d936,131.87,2024-01-16 07:52:26,debit card,electronics,1,39,New Ann,mobile,65.120.201.233,"737 Bowman Stream
West Scott, WA 14266","737 Bowman Stream
West Scott, WA 14266",0,118,7
cb892235-c9fd-49ed-af82-6e97f502bf2b,83f0862b-5d76-4e57-8e99-658882362848,555.81,2024-02-03 06:03:15,credit card,health & beauty,5,22,West Anneburgh,mobile,169.204.140.127,"28119 Levi Rue
Port Ronaldland, GU 65672","28119 Levi Rue
Port Ronaldland, GU 65672",0,198,6
d670bc71-1efa-4638-a07c-d77cd4148561,e798ab4a-3713-4197-b615-d4ee7e659ae1,32.85,2024-03-17 02:09:26,bank transfer,home & garden,2,21,Lake Thomasfurt,desktop,104.115.20.148,"6511 Walker Street Apt. 687
New Joshuashire, AZ 64028","6511 Walker Street Apt. 687
New Joshuashire, AZ 64028",0,307,2
c82ef3fd-a867-4d28-aefa-7d16c2657c8e,f3209217-c249-4963-ad9f-1f44c1bdf82e,192.92,2024-02-04 13:24:30,debit card,toys & games,3,36,Michellestad,mobile,139.161.236.176,"926 Lewis Spurs
Arroyostad, OK 42841","926 Lewis Spurs
Arroyostad, OK 42841",1,149,13
6654c8b4-3af6-4a50-a953-cb41d569c944,788f45bc-bdfe-4871-aa51-9e03443b04ab,39.16,2024-01-08 11:36:21,bank transfer,clothing,5,43,West Katherineshire,mobile,17.120.24.238,"7630 Tammy Turnpike Suite 614
Mcdowellmouth, SC 06751","65035 Mitchell Spur
Rileystad, TN 68538",0,226,11
c2b13ee5-add0-4ff5-bc49-0cdb3a5adfaa,7b3e9a52-5620-4f4d-9a31-0138adee49b6,319.94,2024-03-04 19:48:49,debit card,home & garden,4,41,West Max,desktop,46.122.193.171,"1924 Jared Lake
Jasonmouth, OK 04981","1924 Jared Lake
Jasonmouth, OK 04981",0,133,19
9e0e4ea6-ebae-47b2-9cab-ce976f461f3f,1e9a0c9b-b36d-4918-9ea4-6ca1a6a9942a,101.81,2024-02-11 08:06:57,bank transfer,home & garden,2,37,North Jasonview,mobile,23.54.75.90,"540 Bennett Flats
Jacksonhaven, VA 43044","540 Bennett Flats
Jacksonhaven, VA 43044",0,355,8
fab32684-52b0-4655-92b4-43e6ec7ea204,a226788d-1de6-4278-9137-55cc76d5e3c9,40.2,2024-01-09 00:44:13,debit card,health & beauty,3,44,Jacobstad,tablet,189.165.151.114,"3021 Danny Mountains Suite 806
East Patricia, WA 71094","3021 Danny Mountains Suite 806
East Patricia, WA 71094",0,286,0
a9266569-1f43-4ead-ba57-5afba77b7e75,70ed036a-580e-41a3-84df-05ea217f01d9,127.49,2024-02-26 22:08:49,PayPal,clothing,4,50,Johnsonfurt,tablet,1.149.226.26,"83119 Hampton Points
Dianaland, MO 77655","89877 Carmen Streets
Lake Stacey, AK 09415",0,360,22
b6d9ef8f-912b-4e2e-93a8-a8b45a277d47,d37f45f9-105f-4f06-84f9-ba336f58d37e,247.75,2024-01-06 20:56:09,debit card,electronics,1,39,Fitzpatricktown,mobile,81.239.126.70,"7769 Lynn Point
Cynthiachester, ND 78538","7769 Lynn Point
Cynthiachester, ND 78538",0,101,20
6867e315-4eb0-40ce-96c2-4a0340a7a7cf,7431d0f4-8418-4928-ab9d-bfdd6ac05bea,153.26,2024-01-13 12:56:32,debit card,toys & games,2,28,Atkinsonchester,tablet,52.88.80.133,"29324 Weeks Extension
South Daniel, GA 40853","7960 Michele Ferry Suite 839
Lake Donnamouth, WA 47959",0,324,12
26e531ca-e192-4da3-a20a-a7553b9522a5,839be04d-4b02-4546-bf2c-06a93f25fa78,114.01,2024-01-31 16:11:24,debit card,clothing,2,24,South Marisafurt,desktop,133.59.19.44,"6986 Baker Path Suite 830
Kristaville, PR 23839","6986 Baker Path Suite 830
Kristaville, PR 23839",0,310,16
b4798bd0-ec6d-4b95-b198-1c3b4e01620f,410defc2-3765-4b70-9886-4161d75134cc,127.58,2024-01-22 00:02:53,bank transfer,clothing,4,33,Benjaminbury,mobile,166.237.70.239,"Unit 9058 Box 7559
DPO AA 09242","78411 Michael Ferry
South Donnaborough, RI 57799",0,297,0
41608136-5fcf-4ecc-8486-48e3bc88c906,5ae90d4e-bf05-420e-93f3-f0dcbbc5f972,106.35,2024-03-20 07:34:36,credit card,toys & games,4,28,Lisahaven,tablet,182.95.82.250,"3594 Patricia Ramp
Port Jessicamouth, OR 02356","3594 Patricia Ramp
Port Jessicamouth, OR 02356",0,172,7
e36e8eeb-8082-479e-ab9d-98cb462d5002,b8a8ab05-702b-4706-958a-c74f440b4963,164.61,2024-03-27 04:19:38,debit card,electronics,5,38,Dylanchester,mobile,102.213.0.34,"182 Anderson Meadow
Stephenfort, IA 79796","182 Anderson Meadow
Stephenfort, IA 79796",0,1,4
1d86b288-e59f-4e15-925e-068d1e420b56,61bb7cb1-a479-4fce-931b-8548078b656a,37.22,2024-01-21 00:03:30,PayPal,health & beauty,3,18,Troyfurt,tablet,161.22.33.106,"76315 Christine Unions Suite 000
Port Gloriastad, OR 33316","76315 Christine Unions Suite 000
Port Gloriastad, OR 33316",0,152,0
5dde07ad-d6c9-4bcc-8020-910a37530736,fd221787-a535-4a17-8892-da0555214ef8,178.1,2024-03-05 23:28:57,credit card,electronics,5,49,Lorimouth,mobile,178.179.112.227,"35346 Huber Oval Suite 717
Williambury, IL 28018","35346 Huber Oval Suite 717
Williambury, IL 28018",0,165,23
9c13f59f-bd1c-4bdf-a66b-913f767159dd,d29e092a-9558-45dc-a4cf-8702ddc9ea41,476.1,2024-03-19 11:31:15,credit card,health & beauty,4,21,West Morganfort,desktop,6.152.159.252,"79738 Susan Parks
Paulaville, KY 42512","79738 Susan Parks
Paulaville, KY 42512",0,22,11
f8b58175-3a26-457e-b250-edc0a78d0c69,52ff1672-c162-46ab-95a0-6bd3f9f568e7,283.7,2024-02-28 11:45:08,debit card,home & garden,2,38,Michellebury,tablet,40.155.202.19,"6599 Elizabeth Locks Suite 992
Lake Dannyhaven, IL 32928","6599 Elizabeth Locks Suite 992
Lake Dannyhaven, IL 32928",0,155,11
90ae0f2e-4ac8-4665-b61e-2b0bb1504dcb,6824cd65-1031-41e3-84b5-41e1b6c54c81,282.18,2024-01-28 06:55:05,debit card,toys & games,1,25,East Tiffany,tablet,178.57.205.42,"341 Jason Shore Apt. 109
New Ryan, HI 31182","71669 Christopher Meadow Apt. 109
Conwayburgh, VA 28387",0,237,6
b37239ff-a872-453c-b068-960eb41c462e,6240debb-f672-4791-8946-f4a7f030c7b0,239.26,2024-02-20 21:35:35,debit card,home & garden,3,37,Julieview,mobile,53.218.142.147,"3596 Sarah Burgs
Lynchfurt, IN 45659","3596 Sarah Burgs
Lynchfurt, IN 45659",0,158,21
a63da081-cf01-494d-82c1-8ea8a85cc41a,67f161ac-71d2-443a-831f-c65a31a05ea9,50.26,2024-03-07 03:02:21,PayPal,clothing,2,30,New Mitchellborough,desktop,87.69.95.231,"63836 Spence Run
West Cassieborough, FM 90840","63836 Spence Run
West Cassieborough, FM 90840",0,148,3
c5c2aded-e98d-477e-acfc-d2c6ed8532cd,84598088-77ef-49af-b6fb-89a2a96ed8b5,439.02,2024-04-01 06:39:29,credit card,home & garden,1,39,Sethtown,desktop,17.126.114.237,"806 Nicholson Square Suite 240
West Brianport, KY 14099","806 Nicholson Square Suite 240
West Brianport, KY 14099",0,344,6
3257bcf0-d227-446c-8e90-d78cfd4956ec,3cb1e7bc-f21f-4653-b5df-c8be3d2fc2c0,839.39,2024-02-11 02:27:03,PayPal,health & beauty,1,48,Mccallton,tablet,67.39.218.158,"Unit 2259 Box 8259
DPO AP 27260","Unit 2259 Box 8259
DPO AP 27260",0,39,2
6df706e9-4f18-4822-ad5a-618d715586d5,96717e45-bed1-4396-ae72-341a67dbbe04,23.64,2024-02-24 02:33:10,debit card,toys & games,1,33,Contrerasburgh,mobile,202.55.244.61,"8588 Hernandez Mountains
Jacobfort, MN 09011","8588 Hernandez Mountains
Jacobfort, MN 09011",0,128,2
7415b6dc-d4ed-4db4-9c6b-7c41f1a788dc,44854cbc-9268-4733-ad1b-9fefe8b3cb3e,38.07,2024-01-31 03:30:23,credit card,health & beauty,4,30,Michaelshire,mobile,90.185.97.238,"8639 Thomas Fort
Alanbury, SC 13479","8639 Thomas Fort
Alanbury, SC 13479",0,258,3
f93c2f2f-5aed-48da-b7f3-04fff6698dc6,039a3615-243a-4d07-9a10-1e8fcd986794,94.44,2024-03-27 07:00:56,bank transfer,clothing,5,28,Deborahton,mobile,66.125.145.174,"246 Valerie Tunnel Suite 371
West Timothy, PR 23536","246 Valerie Tunnel Suite 371
West Timothy, PR 23536",0,147,7
35d2ca23-9fd4-408b-a8c1-e0912f9de3d5,4d67c5d9-f5eb-4741-90cb-1e4170ceaa8e,110.53,2024-02-14 00:50:38,bank transfer,electronics,5,35,Jonesshire,mobile,96.181.98.245,"3472 Victoria Wells Suite 064
East Matthewbury, MN 05602","3472 Victoria Wells Suite 064
East Matthewbury, MN 05602",0,311,0
25b1b315-d955-46a7-bc40-98f216c132e7,02d292d4-6da9-4ab8-8390-5d55da1e40c9,138.75,2024-01-23 23:17:38,PayPal,clothing,3,21,Tinafort,tablet,170.27.51.211,"418 Becker Street Suite 147
Jimmyshire, NH 62264","418 Becker Street Suite 147
Jimmyshire, NH 62264",0,39,23
161f32fd-8d46-4da5-b22d-b22d2ccdd8d3,3e0bee24-4e49-498f-a0ca-77e3991a7180,299.37,2024-02-19 05:42:48,PayPal,electronics,1,36,New Sarahmouth,mobile,21.156.171.141,"254 Debra Radial
East Teresa, CT 52050","254 Debra Radial
East Teresa, CT 52050",0,312,5
f204ba4c-4a4e-4186-89c2-b68867ac0fe8,3b9250b4-9595-419e-b3d4-8be1092f43ed,342.39,2024-01-14 06:32:39,PayPal,clothing,4,31,Williamville,tablet,61.16.64.170,"954 Mcdonald Knoll
Jacobside, MS 11657","954 Mcdonald Knoll
Jacobside, MS 11657",0,203,6
4eb498de-4a95-43fa-af4b-8183de1de288,0ea250db-f546-44fc-bdee-ab6b191af7de,139.14,2024-04-02 14:24:49,credit card,electronics,4,29,Kelleyland,tablet,135.211.95.254,"81420 Bartlett Circles
Stevenborough, NV 65078","81420 Bartlett Circles
Stevenborough, NV 65078",0,301,14
8180cba9-6bb4-4b8a-a4de-f875bf0f17f4,100c819c-93e0-40ab-a1d8-54bc77fd1db2,171.17,2024-01-02 19:51:45,PayPal,home & garden,5,37,Daisystad,tablet,173.191.116.124,"9270 Serrano Throughway
Mistyside, UT 77309","9270 Serrano Throughway
Mistyside, UT 77309",0,351,19
03b4de16-59cf-4414-80e6-658bd7832909,4d175e64-a95d-4a08-82c7-b5a3e4a3d247,506.61,2024-03-18 08:12:09,bank transfer,home & garden,4,24,Ronaldchester,desktop,116.93.34.75,"471 Hill Knolls
Port Jacob, MN 16363","471 Hill Knolls
Port Jacob, MN 16363",0,90,8
d9ffaa9e-8e2f-4de7-b43f-f123c7d239c9,38f3d922-7e7c-425f-810c-3afaa0f39250,198.05,2024-02-18 00:37:59,PayPal,toys & games,1,44,New Alexandra,tablet,200.128.153.86,"969 Mitchell Run Suite 193
Port Kathryn, NH 08410","969 Mitchell Run Suite 193
Port Kathryn, NH 08410",0,137,0
6771ec5a-d7bd-4698-86f6-40a262e93d4c,3f107979-6f78-4f74-9544-ef927dbcf30e,280.2,2024-03-04 08:45:09,PayPal,health & beauty,4,11,South David,mobile,110.246.202.102,"411 Anthony Spur
Michelleborough, NE 07612","411 Anthony Spur
Michelleborough, NE 07612",0,236,8
797fc216-94b3-4234-87f8-5541a50803e8,65885fa8-06ea-4f71-a717-783264731201,150.1,2024-02-27 15:39:18,debit card,health & beauty,2,28,North Davidton,tablet,19.197.178.216,"437 Dyer Knolls
Adkinschester, VA 09475","5869 Felicia Meadows Suite 467
Kevinberg, MN 13407",0,305,15
36617ea4-a4cd-4ded-bf8a-80b006976361,c53e63ba-d805-421e-a25b-81b1509e5215,408.03,2024-03-23 21:59:07,bank transfer,health & beauty,2,22,Victoriaborough,mobile,135.228.160.226,"USNS Ortiz
FPO AP 13197","USNS Ortiz
FPO AP 13197",0,124,21
73689558-4cd1-4f72-9214-afd9818df6bd,3cb11595-39ff-48ac-a7f2-ffce312e1dd3,204.33,2024-01-26 07:57:51,debit card,electronics,3,17,East Davidberg,mobile,70.228.186.159,"025 Monica Brook
Cartertown, ND 36158","025 Monica Brook
Cartertown, ND 36158",0,231,7
e9a75b08-e7e1-442b-8720-b6b00a49279d,68b9c2ea-3234-4bec-8d33-5811d8c60eff,382.54,2024-02-09 09:09:46,bank transfer,electronics,3,23,North Kristen,mobile,108.213.148.44,"825 Marcus View
East Andrewchester, FM 51536","825 Marcus View
East Andrewchester, FM 51536",0,18,9
39619192-3aac-4d92-83cc-4feebf57cbc4,adf1d1bc-ff0e-4365-90a3-0305fb6a7cdd,59.99,2024-02-28 09:14:43,bank transfer,electronics,5,24,Port Taylor,desktop,94.107.148.252,"71991 Armstrong Stravenue Suite 726
West Dylan, AZ 72280","71991 Armstrong Stravenue Suite 726
West Dylan, AZ 72280",0,12,9
2301621a-3d93-44c1-a30d-9e598dc87052,e55b24ee-6bce-47b8-b912-605acdeecb8a,695.45,2024-01-29 16:42:13,debit card,clothing,4,27,Kevinville,mobile,99.14.177.121,"31363 Lucas Parkways
New Hectorberg, IL 24289","31363 Lucas Parkways
New Hectorberg, IL 24289",0,153,16
44812037-d673-4cba-9ac8-130cf1c8320f,b1bc097d-d1d5-45ab-a113-fcfc5a600cfb,90.39,2024-02-16 02:43:54,bank transfer,health & beauty,2,45,Christianside,mobile,125.223.24.251,"94065 Jennifer Forges Suite 340
East Jillianshire, VA 11607","94065 Jennifer Forges Suite 340
East Jillianshire, VA 11607",0,92,2
fd085463-1dd7-4738-9edc-51168f814234,7b44bf94-0327-42cb-bc09-d0d2a75a2b93,260.27,2024-03-06 03:52:47,debit card,home & garden,5,44,East Karenburgh,tablet,79.2.60.85,"8531 Megan Squares Suite 955
Rachelton, OR 55279","6679 Robert Shoals
Wrightburgh, WY 76378",0,102,3
74fc83a2-0efa-4843-b7ac-7a3e78679c9d,7580e248-0e3e-4e97-bfaa-b34ed7b8f80d,491.39,2024-03-23 18:10:16,credit card,home & garden,4,35,Kristinmouth,mobile,51.164.82.90,"4956 Alexis Inlet Apt. 062
South Nathaniel, GU 98725","4956 Alexis Inlet Apt. 062
South Nathaniel, GU 98725",0,16,18
4cb18001-7298-43fb-8c65-b02fe37eac4c,c335b1d1-1925-417c-b834-1eb1fd7218f1,27.6,2024-02-23 09:11:56,PayPal,home & garden,4,40,North Kayla,mobile,170.183.195.50,"815 Lindsay Expressway
Davidtown, KS 20826","815 Lindsay Expressway
Davidtown, KS 20826",0,197,9
f56f9f8d-bfe1-4c7b-a478-297007baae64,a068bc36-3198-40e0-a54c-9d330acc6d0e,344.1,2024-01-21 21:42:41,bank transfer,electronics,2,33,Garciaview,tablet,103.133.211.17,"259 Anita Ridge Suite 392
South Jesse, OK 50377","259 Anita Ridge Suite 392
South Jesse, OK 50377",0,65,21
65a7be28-a6ae-49c6-87bd-f13a4181b07f,29cc204e-77b6-4ff1-a2a7-ecfedcc34bbc,51.68,2024-03-30 19:12:58,bank transfer,electronics,3,38,Port William,mobile,78.13.179.131,"Unit 7174 Box 2806
DPO AA 61775","Unit 7174 Box 2806
DPO AA 61775",0,222,19
